1728226790, 113.411691, 22.067440
1728226790, 113.327440, 22.289976
1728226790, 113.504179, 22.224749
1728226790, 113.544251, 22.098488
1728226790, 113.522157, 22.235826
1728226790, 113.339899, 22.193245
1728226790, 113.377459, 22.090261
1728226790, 113.501220, 22.413832
1728226790, 113.504644, 22.175286
1728226790, 113.349539, 22.375259
1728226790, 113.463501, 22.178272
1728226790, 113.601393, 22.001754
1728226790, 113.368017, 22.012205
1728226790, 113.146293, 22.150361
1728226790, 113.505154, 22.174654
1728226790, 113.251258, 21.924502
1728226790, 113.456407, 22.211519
1728226790, 113.180994, 22.316741
1728226790, 113.377682, 22.089783
1728226790, 113.377276, 22.273871
1728226790, 113.518751, 22.211740
1728226790, 113.161415, 22.177050
1728226790, 113.512383, 22.229025
1728226790, 113.180684, 22.043715
1728226790, 113.517972, 22.155414
1728226790, 113.648320, 22.347000
1728226790, 113.542026, 22.139287
1728226790, 113.344156, 22.086147
1728226790, 113.300654, 22.101838
1728226790, 113.260538, 22.347492
1728226790, 113.408858, 22.139142
1728226790, 113.418156, 22.405519
1728226790, 113.500979, 22.175316
1728226790, 113.457049, 22.177633
1728226790, 113.381204, 22.022435
1728226790, 113.601164, 22.386810
1728226790, 113.510580, 22.172554
1728226790, 113.507405, 21.886214
1728226790, 113.358906, 22.146741
1728226790, 113.459641, 21.930979
1728226790, 113.244053, 21.946246
1728226790, 113.710952, 22.397733
1728226790, 113.429321, 22.197319
1728226790, 113.382438, 22.453752
1728226790, 113.463501, 22.178272
1728226790, 113.371954, 21.890350
1728226790, 113.360112, 22.146885
1728226790, 113.633204, 22.418217
1728226790, 113.391471, 22.077482
1728226790, 113.645352, 21.988318
1728226790, 113.526475, 22.190937
1728226790, 113.515994, 22.158022
1728226790, 113.397598, 22.175161
1728226790, 113.609613, 22.204134
1728226790, 113.522814, 22.152560
1728226790, 113.541797, 22.143432
1728226790, 113.394447, 22.175711
1728226790, 113.360613, 21.928463
1728226790, 113.391117, 22.123498
1728226790, 113.394754, 22.075123
1728226790, 113.219252, 22.305996
1728226790, 113.375548, 22.061795
1728226790, 113.523015, 22.208884
1728226790, 113.391088, 22.032056
1728226790, 113.482799, 22.008946
1728226790, 113.096223, 21.922423
1728226790, 113.391471, 22.077482
1728226790, 113.541610, 22.218807
1728226790, 113.196770, 21.912964
1728226790, 113.117391, 22.206411
1728226790, 113.541026, 22.144031
1728226790, 113.461178, 22.197747
1728226790, 113.455406, 22.349112
1728226790, 113.681138, 22.210847
1728226790, 113.369291, 22.013483
1728226790, 113.496932, 22.240112
1728226790, 113.458639, 21.894532
1728226790, 113.375846, 21.916717
1728226790, 113.255665, 21.889209
1728226790, 113.541610, 22.218807
1728226790, 113.671853, 22.061664
1728226790, 113.498148, 22.372667
1728226790, 113.361724, 22.140021
1728226790, 113.518488, 22.177372
1728226790, 113.590604, 22.330209
1728226790, 113.570591, 22.452261
1728226790, 113.513063, 22.267757
1728226790, 113.515810, 22.175633
1728226790, 113.554453, 22.285151
1728226790, 113.253605, 22.137863
1728226790, 113.447543, 22.169017
1728226790, 113.459845, 22.292537
1728226790, 113.511342, 22.270500
1728226790, 113.365870, 22.133984
1728226790, 113.461068, 22.081825
1728226790, 113.337003, 22.432416
1728226790, 113.310970, 22.106842
1728226790, 113.499225, 22.176979
1728226790, 113.393953, 22.040220
1728226790, 113.407461, 22.416933
1728226790, 113.386817, 22.026814
1728226790, 113.539625, 21.989138
1728226790, 113.510551, 22.172745
1728226790, 113.527498, 22.203600
1728226790, 113.243899, 22.155244
1728226790, 113.447224, 21.922038
1728226790, 113.379272, 22.116125
1728226790, 113.510451, 22.271458
1728226790, 113.455582, 21.957469
1728226790, 113.577468, 22.224203
1728226790, 113.117407, 22.299933
1728226790, 113.497815, 22.176026
1728226790, 113.522870, 22.235162
1728226790, 113.522567, 22.235661
1728226790, 113.572544, 22.335992
1728226790, 113.086324, 22.080397
1728226790, 113.292454, 22.097983
1728226790, 113.388024, 22.027752
1728226790, 113.517966, 22.210519
1728226790, 113.507035, 22.171966
1728226790, 113.542561, 22.218701
1728226790, 113.527775, 22.193263
1728226790, 113.134135, 22.289318
1728226790, 113.505632, 22.173964
1728226790, 113.483492, 22.407847
1728226790, 113.276526, 21.972398
1728226790, 113.251092, 22.389303
1728226790, 113.298903, 21.988488
1728226790, 113.464129, 22.177517
1728226790, 113.231178, 21.917956
1728226790, 113.145202, 22.281755
1728226790, 113.328760, 22.077011
1728226790, 113.519211, 22.210527
1728226790, 113.648144, 22.206830
1728226790, 113.256332, 21.887492
1728226790, 113.335517, 22.242195
1728226790, 113.638503, 22.172720
1728226790, 113.520161, 22.180061
1728226790, 113.415460, 22.156231
1728226790, 113.174499, 22.229133
1728226790, 113.293764, 22.021830
1728226790, 113.526136, 22.190412
1728226790, 113.409982, 22.141168
1728226790, 113.631423, 21.989275
1728226790, 113.414831, 22.154876
1728226790, 113.303561, 22.341990
1728226790, 113.509276, 22.227358
1728226790, 113.177108, 22.306156
1728226790, 113.319766, 22.459771
1728226790, 113.465083, 22.176942
1728226790, 113.331571, 21.931532
1728226790, 113.403308, 22.076821
1728226790, 113.131467, 22.137594
1728226790, 113.539127, 22.145594
1728226790, 113.265254, 21.975411
